timestamp,#Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,lat,lon,emit
2022-07-15 00:44:22,2022-081 ,2459775.53,2022 Jul 15 0044:22,Falcon 9,FT5,158/B1067.5  F165,Dragon CRS-25,Dragon C208.3,-,-,KSC,LC39A,-,-,    421, ,    -, ,-,17.447,SPX,OS,-,CX,Sat ISS D,Wire,-,-,28.6083,-80.6041,0.0
2022-07-15 22:57:16,2022-082 ,2459776.46,2022 Jul 15 2257:16,Chang Zheng 2C,-,Y71,Siwei 2-01/02,Siwei GJ 2-01/02,-,-,TYSC,LC9,-,-,    501, ,    -, ,-,1.2,CALT,OS,-,G/C,Sat SSO L,nasaspaceflight.com,-,-,37.5,112.6,0.0
2022-07-17 14:20:00,2022-083 ,2459778.1,2022 Jul 17 1420:00,Falcon 9,FT5,166/B1051.13 F166,Starlink-53,Starlink Group 4-22,V1.5 4-22 (53 Ku),-,CC,LC40,-,-,    541, ,    -, ,-,15.941,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.46,-80.54,0.0
2022-07-22 17:39:40,2022-084 ,2459783.24,2022 Jul 22 1739:40,Falcon 9,FT5,167/B1071.4  F167,Starlink-54,Starlink Group 3-2,V1.5 3-2  (46 Ku),-,VSFBS,SLC4E,-,-,    567, ,    -, ,-,13.862,SPX,OS,-,C,Sat SSO D 4,Wire,-,-,34.63,-120.61,0.0
2022-07-23 20:00:00,2022-S60  ,2459784.33,2022 Jul 23 2000:00,S-520,-,S-520-RD1,S-520-RD1,-,-,-,USC,K,-,-,    168, ,    -, ,-,0.0,JAXA,SS,-,ISAS/,Tech/Reentry test,jaxa.jp,-,-,31.25,131.079,0.0
2022-07-24 06:22:30,2022-085 ,2459784.77,2022 Jul 24 0622:30,Chang Zheng 5B,-,Y3,Wentian,Wentian,-,-,WEN,LC101,-,-,    435, ,    -, ,-,23.05,CALT,OS,-,G,Sat LSS O,nasaspaceflight.com,xinhuanet.com,-,19.6142,110.9511,0.0
2022-07-24 13:38:20,2022-086 ,2459785.07,2022 Jul 24 1338:20,Falcon 9,FT5,168/B1062.8  F168,Starlink-55,Starlink Group 4-25,V1.5 4-25 (53 Ku),-,KSC,LC39A,-,-,    541, ,    -, ,-,15.941,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.6083,-80.6041,0.0
2022-07-27 04:12:00,2022-087 ,2459787.67,2022 Jul 27 0412,Lijian-1,-,Y1,XJS,-,-,-,JQ,LC130,-,-,    544, ,    -, ,-,0.899,ZKYT,OS,-,C,Sat SSO L,nasaspaceflight.com,-,-,41.31,100.31,0.0
2022-07-29 13:28:00,2022-088 ,2459790.06,2022 Jul 29 1328,Chang Zheng 2D,-,Y65,YG-35 03,Yaogan 35 03,-,-,XSC,LC3,-,-,    526, ,    -, ,-,5.306,SAST,OS,-,G,Sat LEO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2022-08-01 20:25:00,2022-089 ,2459793.35,2022 Aug  1 2025,Soyuz-2-1V,Volga,-,Kosmos-2558,Nivelir?,-,-,GIK-1,LC43/4?,-,-,    455, ,    -, ,-,0.547,VVKO,OS,-,G,Sat SSO OD,spaceflightnow.com,-,-,62.9,40.5,0.0
2022-08-04 03:08:00,2022-090 ,2459795.63,2022 Aug  4 0308,Chang Zheng 4B,-,Y40,Guomang,Guomang,-,-,TYSC,LC9,-,-,    509, ,    -, ,-,1.645,SAST,OS,-,G,Sat SSO L,nasaspaceflight.com,-,-,37.5,112.6,0.0
2022-08-04 05:00:00,2022-091 ,2459795.71,2022 Aug  4 0500,Electron,-,29,Antipodean Adventure,NROL-199,-,-,MAHIA,LC1B,-,-,    643, ,    -, ,-,0.1,RLABN,OS,-,C/G,Sat LEO OO,Wire,-,-,-39.2609,177.8655,0.0
2022-08-04 05:56:00,2022-S61  ,2459795.75,2022 Aug  4 0556?,DF-15,-,-,Near-Taiwan Zone 1,-,-,-,PRC-T1,-,-,-,    100,?,    -, ,120E 22N?,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,25.8,115.0,0.0
2022-08-04 06:00:00,2022-S62  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 1,-,-,-,PRC-T1,-,-,-,    100,?,    -, ,119E 22.5N?,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,25.8,115.0,0.0
2022-08-04 06:00:00,2022-S63  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 1,-,-,-,PRC-T1,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,25.8,115.0,0.0
2022-08-04 06:00:00,2022-S64  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 2,-,-,-,PRC-T2,-,-,-,    100,?,    -, ,121.8E25.8N?,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,28.3,120.4,0.0
2022-08-04 06:00:00,2022-S65  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 2,-,-,-,PRC-T2,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,28.3,120.4,0.0
2022-08-04 06:00:00,2022-S66  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 2,-,-,-,PRC-T2,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,28.3,120.4,0.0
2022-08-04 06:00:00,2022-S67  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 2,-,-,-,PRC-T2,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,28.3,120.4,0.0
2022-08-04 06:00:00,2022-S68  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T2,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,28.3,120.4,0.0
2022-08-04 06:00:00,2022-S69  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T2,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,28.3,120.4,0.0
2022-08-04 06:00:00,2022-S70  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T2,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,28.3,120.4,0.0
2022-08-04 06:00:00,2022-S71  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T3,-,-,-,    100,?,    -, ,123E 23N,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,27.0,119.6,0.0
2022-08-04 06:00:00,2022-S72  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T3,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,27.0,119.6,0.0
2022-08-04 06:00:00,2022-S73  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T3,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,27.0,119.6,0.0
2022-08-04 06:00:00,2022-S74  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T3,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,27.0,119.6,0.0
2022-08-04 06:00:00,2022-S75  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T3,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,27.0,119.6,0.0
2022-08-04 06:00:00,2022-S76  ,2459795.75,2022 Aug  4 0600?,DF-15,-,-,Near-Taiwan Zone 3,-,-,-,PRC-T3,-,-,-,    100,?,    -, ,-,0.0,PLA2AC,MS,-,-,Test,taiwandc.org,-,-,27.0,119.6,0.0
2022-08-04 10:29:00,2022-092 ,2459795.94,2022 Aug  4 1029:00,Atlas V 421,G1,AV-097,SBIRS GEO-6,SBIRS GEO-6,-,-,CC,SLC41,-,-,  35799, ,    -, ,-,4.5,ULAL,OS,-,CG/G,Sat GTO O,Wire,-,-,28.46,-80.54,0.0
2022-08-04 13:56:14,2022-S77  ,2459796.08,2022 Aug  4 1356:14,New Shepard,-,PM4-4 F8,New Shepard NS22,New Shepard CC2.0-2 F8,RSS First Step,-,WTEX,-,-,-,    107, ,    -, ,-,0.0,BLOR,SS,-,BLOR/,Tourist Flight,nasaspaceflight.com,-,-,31.4228,-104.7572,0.0
2022-08-04 16:00:00,2022-093 ,2459796.17,2022 Aug  4 1600?,Chang Zheng 2F,T,T4,CSSHQ,CSSHQ,-,-,JQ,LC43/91,-,-,    845, ,    -, ,-,8.505,CALT,OS,-,G,Sat SSO D,TLE,xinhuanet.com,-,41.31,100.31,0.0
2022-08-04 23:08:48,2022-094 ,2459796.46,2022 Aug  4 2308:48,Falcon 9,FT5,169/B1052.6  F169,Danuri,KPLO,-,-,CC,LC40,-,-, 150000, ,    -, ,-,0.678,SPX,DS,-,C/OG,Sat EEO E,Wire,-,-,28.46,-80.54,0.0
2022-08-07 03:48:00,2022-U02  ,2459798.66,2022 Aug  7 0348:00,SSLV,-,SSLV-D1,EOS-02,EOS-02,-,-,SHAR,FLP,-,-,    349, ,    -, ,-,0.138,ISRO,OF,S3G,G,Sat LEO O,ISROWebcast,-,S2S shock broke accelerometer,13.621,80.303,0.0
2022-08-09 00:00:00,2022-S100  ,2459800.5,2022 Aug  9,SM-3,-,PD22,Pacific Dragon 22,-,-,DDG-62,KAU,POA,-,-,     20,?,    -, ,-,0.0,USNAEG,MS,-,-,Test,Wire,-,-,22.058,-159.777,0.0
2022-08-09 00:00:00,2022-S99  ,2459800.5,2022 Aug  9,Terrier Oriole,-,Target,ARAV-B,-,-,-,KAU,-,-,-,    100,?,    -, ,-,0.0,MDA,SS,-,MDA/,Target,yahoo.com,-,-,22.058,-159.777,0.0
2022-08-09 04:11:00,2022-095 ,2459800.67,2022 Aug  9 0411,Gushenxing 1,1,Y3,White Is The New Black,Taijing-1 01/02,-,-,JQ,LC43/95A,-,-,    550, ,    -, ,-,0.179,XIDO,OS,-,C,Sat SSO O,nasaspaceflight.com,-,-,41.31,100.31,0.0
2022-08-09 05:52:38,2022-096 ,2459800.74,2022 Aug  9 0552:38,Soyuz-2-1B,Fregat,Ya15000-055/ 123-06,Khayyam,Soyuz Rideshare 10,-,-,GIK-5,LC31,-,-,    495, ,    -, ,-,0.77,FKA,OS,-,G/OG+G,Sat SSO SD,spaceflightnow.com,-,-,46.0,63.0,0.0
2022-08-10 02:14:40,2022-097 ,2459801.59,2022 Aug 10 0214:40,Falcon 9,FT5,171/B1073.3  F170,Starlink-56,Starlink Group 4-26,V1.5 4-26 (52 Ku),-,KSC,LC39A,-,-,    541, ,    -, ,-,15.644,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.6083,-80.6041,0.0
2022-08-10 04:50:00,2022-098 ,2459801.7,2022 Aug 10 0450,Chang Zheng 6,-,Y10,Jilin-1,Jilin-1,-,-,TYSC,LC16,-,-,    562, ,    -, ,-,0.672,SAST,OS,-,G/C,Sat SSO D,nasaspaceflight.com,xinhuanet.com,-,37.5,112.6,0.0
2022-08-11 14:20:00,2022-S79  ,2459803.1,2022 Aug 11 1420,S-520,-,S-520-32,S-520-32,-,-,-,USC,K,-,-,    279, ,    -, ,-,0.0,JAXA,SS,-,ISAS/,Ionos,jaxa.jp,-,-,31.25,131.079,0.0
2022-08-11 22:08:32,2022-S78  ,2459803.42,2022 Aug 11 2208:32,Terrier Imp Malemute,-,NASA 46.036UO,ROCKSAT-X,-,-,-,WI,-,-,-,    120,?,    -, ,-,0.0,GSFC,SS,-,UCO/Koehler,Edu,www.nasa.gov,-,Az 103,37.83,-75.48,0.0
2022-08-12 21:40:20,2022-099 ,2459804.4,2022 Aug 12 2140:20,Falcon 9,FT5,170/B1061.10 F171,Starlink-57,Starlink Group 3-3,V1.5 3-3  (46 Ku),-,VSFBS,SLC4E,-,-,    554, ,    -, ,-,14.0,SPX,OS,-,C,Sat SSO D 4,Wire,-,-,34.63,-120.61,0.0
2022-08-16 07:49:00,2022-S80  ,2459807.83,2022 Aug 16 0749,Minuteman 3,-,-,Mk 12/21 RV?,GT243GM,GLORY TRIP 243GM,-,V,LF09,-,-,   1300,?,    -, ,KMR,0.0,AFGSC,MS,-,-,Op Test,vandenberg.af.mil,-,-,34.75,-120.62,0.0
2022-08-19 17:37:00,2022-100 ,2459811.23,2022 Aug 19 1737,Chang Zheng 2D,-,Y66,YG-35 04,Yaogan 35 04,-,-,XSC,LC3,-,-,    515, ,    -, ,-,5.306,SAST,OS,-,G,Sat SSO D,english.news.cn,nasaspaceflight.com,-,28.2472,102.0291,0.0
2022-08-19 19:21:20,2022-101 ,2459811.31,2022 Aug 19 1921:20,Falcon 9,FT5,172/B1062.9  F172,Starlink-58,Starlink Group 4-27,V1.5 4-27 (53 Ku),-,CC,LC40,-,-,    479, ,    -, ,-,16.1,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.46,-80.54,0.0
2022-08-22 05:30:00,2022-S81  ,2459813.73,2022 Aug 22 0530,Black Brant IX,-,NASA 36.355UH,MICRO-X 2,-,-,-,WS,-,-,-,    254, ,    -, ,-,0.0,GSFC,SS,-,NWU/Figueroa,XR Astron,www.nasa.gov,-,-,32.4,-106.53,0.0
2022-08-23 02:36:00,2022-102 ,2459814.61,2022 Aug 23 0236,Kuaizhou-1A,-,Y15,Chuangxin-16A/B,-,-,-,XSC,LC4,-,-,    596, ,    -, ,-,0.2,EXPACE,OS,-,CO/G,Sat LEO D,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2022-08-24 01:16:00,2022-S83  ,2459815.55,2022 Aug 24 0116:00,Terrier Imp Malemute,-,NASA 46.025UE,SpEED Demon,Sporadic E Elecdyn Demo,-,-,WI,-,-,-,    160,?,    -, ,-,0.0,GSFC,SS,-,ERAU/Barjatya,Ionos,www.nasa.gov,-,-,37.83,-75.48,0.0
2022-08-24 03:01:00,2022-103 ,2459815.63,2022 Aug 24 0301,Chang Zheng 2D,-,Y75,Beijing-3B,Beijing-3B,-,-,TYSC,LC9,-,-,    616, ,    -, ,-,4.0,SAST,OS,-,G/C,Sat SSO L,nasaspaceflight.com,xinhuanet.com,-,37.5,112.6,0.0
2022-08-25 00:00:00,2022-S82  ,2459816.5,2022 Aug 25,YGCS,-,-,YG Chongfu Shiyong YYXYQ,-,-,-,JQ,-,-,-,    100,?,  220,?,Alxa RB,0.0,CALT,SS,-,-,Test,nasaspaceflight.com,xinhuanet.com,-,41.31,100.31,0.0
2022-08-28 03:41:20,2022-104 ,2459819.65,2022 Aug 28 0341:20,Falcon 9,FT5,173/B1069.2  F173,Starlink-59,Starlink Group 4-23,V1.5 4-23 (54 Ku),-,CC,LC40,-,-,    418, ,    -, ,-,16.4,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.46,-80.54,0.0
2022-08-30 00:00:00,2022-A21  ,2459821.5,2022 Aug 30,DART,-,TED-3/VE2NOM,Tech test,-,-,-,KOON,-,-,-,      0,?,    -, ,-,0.0,TMINUS,SF,U,TMINUS/,Test,southernlaunch.space,-,-,-31.886,133.4476,0.0
2022-08-31 05:40:10,2022-105 ,2459822.74,2022 Aug 31 0540:10,Falcon 9,FT5,174/B1063.7  F174,Starlink-60,Starlink Group 3-4,V1.5 3-4  (46 Ku),-,VSFBS,SLC4E,-,-,    423, ,    -, ,-,14.0,SPX,OS,-,C,Sat SSO D 4,Wire,-,-,34.63,-120.61,0.0
2022-09-02 23:44:00,2022-106 ,2459825.49,2022 Sep  2 2344,Chang Zheng 4C,-,Y52,YG-33 02,Yaogan 33 02,-,-,JQ,LC43/94,-,-,    697, ,    -, ,-,1.04,SAST,OS,-,G,Sat LEO O,nasaspaceflight.com,xinhuanet.com,-,41.31,100.31,0.0
2022-09-03 06:50:00,2022-S85  ,2459825.78,2022 Sep  3 0650,RH-300 Mk II,-,RH-300-Mk2,IAD,Decelerator test,-,-,TERLS,-,-,-,     84,?,    -, ,-,0.0,ISRO,SS,-,VSSC/,Reentry test,www.isro.org,-,-,8.53,76.87,0.0
2022-09-05 02:09:40,2022-107 ,2459827.59,2022 Sep  5 0209:40,Falcon 9,FT5,175/B1052.7  F175,Starlink-61,Starlink Group 4-20/SLTC,V1.5 4-20 (51 Ku),-,CC,LC40,-,-,    351, ,    -, ,-,15.955,SPX,OS,-,C,Sat LEO D 5,Wire,-,-,28.46,-80.54,0.0
2022-09-06 02:24:00,2022-108 ,2459828.6,2022 Sep  6 0224,Kuaizhou-1A,-,Y16,Centispace S3/S4,-,-,-,JQ,LC43/95A,-,-,    765, ,    -, ,-,0.194,EXPACE,OS,-,CO,Sat LEO L,nasaspaceflight.com,-,-,41.31,100.31,0.0
2022-09-06 04:19:00,2022-109 ,2459828.68,2022 Sep  6 0419,Chang Zheng 2D,-,Y67,YG-35 05,Yaogan 35 05,-,-,XSC,LC3,-,-,    504, ,    -, ,-,5.306,SAST,OS,-,G,Sat LEO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2022-09-07 08:13:00,2022-S84  ,2459829.84,2022 Sep  7 0813,Minuteman 3,-,-,Mk 12A RV x 3,GT244GM,GLORY TRIP 244GM,-,V,LF10,-,-,   1300,?,    -, ,KMR,0.0,AFGSC,MS,-,-,Op Test,vandenberg.af.mil,-,-,34.75,-120.62,0.0
2022-09-07 21:45:07,2022-110 ,2459830.41,2022 Sep  7 2145:07,Ariane 5ECA+,-,VA258 (5117),Eutelsat Konnect VHTS,Eutelsat Konnect VHTS,-,-,CSG,ELA3,-,-,  62914, ,    -, ,-,6.5,AE,OS,-,CO,Sat STO SO,Wire,-,-,5.2333,-52.7517,0.0
2022-09-11 01:20:00,2022-111 ,2459833.56,2022 Sep 11 0120:00,Falcon 9,FT5,176/B1058.14 F176,Starlink-62,Starlink Group 4-2/BW3,V1.5 4-2  (34 Ku),-,KSC,LC39A,-,-,    519, ,    -, ,-,12.24,SPX,OS,-,C,Sat LEO D 5,Wire,-,-,28.6083,-80.6041,0.0
2022-09-12 14:27:00,2022-A20  ,2459835.1,2022 Sep 12 1427,New Shepard,-,PM4-3 F9,New Shepard NS23,New Shepard CC2.0-1 F9,RSS H.G. Wells,-,WTEX,-,-,-,     11, ,    -, ,-,0.0,BLOR,SF,S1P,BLOR/,Science Flight,nasaspaceflight.com,-,"Abort, CC recovered",31.4228,-104.7572,0.0
2022-09-13 13:18:47,2022-112 ,2459836.05,2022 Sep 13 1318:47,Chang Zheng 7A,-,Y5,Zhongxing-1E,ZX-1E,-,-,WEN,LC201,-,-,  35797, ,    -, ,-,5.0,CALT,OS,-,G,Sat GTO O,nasaspaceflight.com,xinhuanet.com,-,19.6142,110.9511,0.0
2022-09-15 20:38:00,2022-113 ,2459838.36,2022 Sep 15 2038,Electron,-,30,The Owl SpreadsIts Wings,Strix-1,-,-,MAHIA,LC1B,-,-,    589, ,    -, ,-,0.15,RLABN,OS,-,C,Sat SSO OO,Wire,-,-,-39.2609,177.8655,0.0
2022-09-19 00:18:40,2022-114 ,2459841.51,2022 Sep 19 0018:40,Falcon 9,FT5,177/B1067.6  F177,Starlink-63,Starlink Group 4-34,V1.5 4-34 (54 Ku),-,CC,LC40,-,-,    337, ,    -, ,-,16.67,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.46,-80.54,0.0
2022-09-20 23:15:00,2022-115 ,2459843.47,2022 Sep 20 2315,Chang Zheng 2D,-,Y76,Yunhai 1-03,Yunhai 1-03,-,-,JQ,LC43/94,-,-,    775, ,    -, ,-,0.8,SAST,OS,-,G/C,Sat SSO L,nasaspaceflight.com,xinhuanet.com,-,41.31,100.31,0.0
2022-09-21 13:54:49,2022-116 ,2459844.08,2022 Sep 21 1354:49,Soyuz-2-1A,-,S 15000-051,Soyuz MS-22,Soyuz 11F732A48 No.  751,ISS 68S,-,GIK-5,LC31,-,-,    417, ,    -, ,-,7.218,FKA,OS,-,G,Sat ISS O,spaceflightnow.com,-,-,46.0,63.0,0.0
2022-09-24 00:00:00,2022-S102  ,2459846.5,2022 Sep 24,Vrbec-Banovic,-,-,Two stage P to O,-,-,-,BROCK,-,-,-,    100,?,    -, ,-,0.0,VRBEC,SS,-,VRBEC/,Test,rocketryforum.com,-,-,40.83,-119.14,0.0
2022-09-24 21:53:00,2022-M24  ,2459847.41,2022 Sep 24 2153,KN-25,?,-,-,Submerged launch,-,-,KUSONG,LP5,-,-,     60,?,  600,?,-,0.0,KPA,MS,-,-,Test,Wire,-,-,39.9,125.2,0.0
2022-09-24 22:25:30,2022-117 ,2459847.43,2022 Sep 24 2225:30,Delta 4H,B,D4-43/D387,USA 338,Improved CRYSTAL?,NROL-91,-,VS,SLC6,-,-,      -, ,    -, ,-,20.0,ULAB,OS,-,CG/G,Sat SSO D,Wire,-,-,34.63,-120.61,0.0
2022-09-24 22:55:00,2022-118 ,2459847.45,2022 Sep 24 2255,Kuaizhou-1A,-,Y14,Shiyan 14/15,-,-,-,TYSC,-,-,-,      -, ,    -, ,-,0.2,EXPACE,OS,-,CO,Sat SSO L,nasaspaceflight.com,-,-,37.5,112.6,0.0
2022-09-24 23:32:10,2022-119 ,2459847.48,2022 Sep 24 2332:10,Falcon 9,FT5,178/B1073.4  F178,Starlink-64,Starlink Group 4-35,V1.5 4-35 (52 Ku),-,CC,LC40,-,-,      -, ,    -, ,-,16.06,SPX,OS,-,C,Sat LEO D 4,Wire,-,-,28.46,-80.54,0.0
2022-09-26 04:10:00,2022-S87  ,2459848.67,2022 Sep 26 0410,Black Brant IX,-,NASA 36.367UH,tREXS,-,-,-,WS,-,-,-,    252, ,    -, ,-,0.0,GSFC,SS,-,PSU/McEntaffer,XR Astron,www.nasa.gov,-,-,32.4,-106.53,0.0
2022-09-26 13:38:00,2022-120 ,2459849.07,2022 Sep 26 1338,Chang Zheng 2D,-,Y68,YG-36 01,Yaogan 36 01,-,-,XSC,LC3,-,-,      -, ,    -, ,-,5.306,SAST,OS,-,G,Sat LEO O,nasaspaceflight.com,-,-,28.2472,102.0291,0.0
2022-09-26 23:50:00,2022-121 ,2459849.49,2022 Sep 26 2350,Chang Zheng 6,-,Y9,Shiyan 16AB/17,Shiyan 16AB/17,-,-,TYSC,LC16,-,-,      -, ,    -, ,-,0.3,SAST,OS,-,G,Sat LEO O,nasaspaceflight.com,xinhuanet.com,-,37.5,112.6,0.0
2022-09-28 09:10:00,2022-A22  ,2459850.88,2022 Sep 28 0910,Hwasong-11Ga,?,-,-,-,-,-,SUNAN,-,-,-,     36, ,  360, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,39.2674,125.6752,0.0
2022-09-28 09:20:00,2022-A23  ,2459850.89,2022 Sep 28 0920,Hwasong-11Ga,?,-,-,-,-,-,SUNAN,-,-,-,     36, ,  360, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,39.2674,125.6752,0.0
2022-09-28 12:48:00,2022-M25  ,2459851.03,2022 Sep 28 1248,KN-25,?,-,-,Sunchon,-,-,PUKCH?,-,-,-,     50, ,  350, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,,,-1.0
2022-09-28 12:57:00,2022-M26  ,2459851.04,2022 Sep 28 1257,KN-25,?,-,-,-,-,-,PUKCH?,-,-,-,     50, ,  350, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,,,-1.0
2022-09-29 21:45:00,2022-A24  ,2459852.41,2022 Sep 29 2145,Hwasong-11Ga,?,-,-,-,-,-,SUNAN,-,-,-,     30, ,  350, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,39.2674,125.6752,0.0
2022-09-29 22:03:00,2022-A25  ,2459852.42,2022 Sep 29 2203,Hwasong-11Ga,?,-,-,-,-,-,SUNAN,-,-,-,     30, ,  350, ,-,0.0,KPA,MS,-,-,Test,Wire,-,-,39.2674,125.6752,0.0
2022-10-01 06:26:00,2022-S103  ,2459853.77,2022 Oct  1 0626,VSB-30,-,-,DLR TEXUS 57,-,-,-,ESR,S,-,-,    260,?,    -, ,-,0.0,SSC/DLR,SS,-,ESA/DLR/,Micrograv,airbus.com,-,-,67.894,21.107,0.0
2022-10-01 07:01:00,2022-122 ,2459853.79,2022 Oct  1 0701:00,Firefly Alpha,I,FLTA002,To The Black,-,-,-,VSFB,SLC2W,-,-,      -, ,    -, ,-,0.019,FFLY,OS75,S2R,C,Sat LEO O,spaceflightnow,-,Stage 2 faulty restart,34.75,-120.62,0.0
2022-10-01 17:30:58,2022-S89  ,2459854.23,2022 Oct  1 1730:58,MESOS,-,-,MESOS,-,-,-,BROCK,LP1,-,-,     89, ,    -, ,-,0.0,MESOS,SS,-,MESOS/,Test,rocketryforum.com,-,-,40.83,-119.14,0.0
2022-10-03 00:00:00,2022-S95  ,2459855.5,2022 Oct  3?,Nazeat 6H,?,Saman Test,-,-,-,-,SHAHR?,-,-,-,    100,?,    -, ,-,0.0,IRSA,SS,-,IRSA/,Test,Wire,-,-,,,-1.0
2022-10-03 22:22:00,2022-S88  ,2459856.43,2022 Oct  3 2222,Hwasong-12,A,-,-,-,-,-,MUPYONG,LP1?,-,-,    970, , 4500, ,-,0.0,JRG,MS,-,-,Test,Wire,-,-,40.6112,126.4257,0.0
2022-10-04 15:00:00,2022-S90  ,2459857.12,2022 Oct  4 1500?,ATACMS,-,-,-,-,-,-,GANGN,-,-,-,     80,?,    -, ,-,0.0,US8A,SS,-,US8A/,Test,Wire,-,-,37.754,128.966,0.0
2022-10-04 15:00:00,2022-S91  ,2459857.12,2022 Oct  4 1500?,ATACMS,-,-,-,-,-,-,GANGN,-,-,-,     80,?,    -, ,-,0.0,US8A,SS,-,US8A/,Test,Wire,-,-,37.754,128.966,0.0
2022-10-04 15:00:00,2022-S93  ,2459857.12,2022 Oct  4 1500?,ATACMS,-,-,-,-,-,-,GANGN,-,-,-,     80,?,    -, ,-,0.0,ADD,SS,-,ADD/,Test,Wire,-,-,37.754,128.966,0.0
2022-10-04 15:00:00,2022-S94  ,2459857.12,2022 Oct  4 1500?,ATACMS,-,-,-,-,-,-,GANGN,-,-,-,     80,?,    -, ,-,0.0,ADD,SS,-,ADD/,Test,Wire,-,-,37.754,128.966,0.0
2022-10-04 16:00:00,2022-S92  ,2459857.17,2022 Oct  4 1600?,Hyunmoo-2B,?,-,-,-,-,-,GANGN,-,-,-,     80,?,    -, ,-,0.0,ADD,MS,-,-,Test,Wire,-,-,37.754,128.966,0.0
2022-10-04 16:00:00,2022-A26  ,2459857.17,2022 Oct  4 1600?,Hyunmoo-2B,?,-,-,-,-,-,GANGN,-,-,-,      0,?,    -, ,-,0.0,ADD,MF,U,-,Test,Wire,-,-,37.754,128.966,0.0
2022-10-04 21:36:00,2022-123 ,2459857.4,2022 Oct  4 2136:00,Atlas V 531,G1,AV-099,SES-20/SES-21,SES-20/SES-21,-,-,CC,SLC41,-,-,      -, ,    -, ,-,3.267,ULAL,OS,-,CG/C,Sat GEO O,Wire,-,-,28.46,-80.54,0.0
